title,source,q1,q2,sep
WWII: What navy controlled the Mediterranean during the North African Campaign?,History_100,"Even still, why didn't Britain, simply sink the German vessels?","If Italy controlled the Mediterranean, how was Britain able land troops?",0
WWII: What navy controlled the Mediterranean during the North African Campaign?,History_100,"If Italy controlled the Mediterranean, how was Britain able land troops?",What navy controlled the Mediterranean during the North African Campaign?,0
Is there a reason beyond the simple textbook explanation as to why the Allied forces chose to fight the Axis powers in North Africa during WWII?,History_101,"Ultimately, what had the Allied forces to gain?",What motivated the Axis?,0
Did Victorian(-era) British officers knowingly fire their revolvers at targets clearly out of range?,History_102,Is this accurate?,"If so, why did officers do this; are not they wasting ammunition?",2
Did Victorian(-era) British officers knowingly fire their revolvers at targets clearly out of range?,History_102,"If so, why did officers do this; are not they wasting ammunition?","I doubt the ability of a revolver to scare or deter enemies; at the least, the officers should have chosen to try this with a rifle?",0
What was the first fossil fuel pipeline in the Soviet Union?,History_103,What was the first fossil fuel pipeline in the Soviet Union?,What was its route and when was it built?,82
How was Napoleon's invasion of Russia supplied?,History_104,"How was such a great army, like the army of Napoleon on its way to Moscow, supplied with food and other needed things?",Were they transporting it from France or maybe stealing from territory on their way?,0
How was Napoleon's invasion of Russia supplied?,History_104,Were they transporting it from France or maybe stealing from territory on their way?,What were general methods to supply great armies?,0
"Who flew the T-38 ""Missing Man"" formation at the Challenger Memorial service at JSC, 31 January 1986?",History_105,Question: Who piloted the T-38's that day?,"I know it was members of the Astronaut Corps, but who?",0
How common was travelling before the invention of the steam engine?,History_106,Did city dwellers travel?,"Also, after the invention of trains and widespread construction of rails, how long did it take for traveling to be considered 'common'?",0
Who besieged Karl IV at Siena?,History_107,"According to Wikipedia article about the Holy Roman Emperor Charles IV:     His second journey to Italy took place in 1368, when he had a meeting with Pope Urban VI at Viterbo, was besieged in his palace at Siena, and left the country before the end of the year 1369   Did this siege truly take place?",Who besieged him and why?,0
Who besieged Karl IV at Siena?,History_107,Who besieged him and why?,How did the siege end?,0
What were the acceptance criteria in universities of medieval Europe?,History_108,Did they have entrance tests?,Were certain groups officially banned from entering?,0
What were the acceptance criteria in universities of medieval Europe?,History_108,Were certain groups officially banned from entering?,How much did one have to pay?,0
What were the acceptance criteria in universities of medieval Europe?,History_108,How much did one have to pay?,Did they have scholarships for talented studends?,0
What were the acceptance criteria in universities of medieval Europe?,History_108,Did they have scholarships for talented studends?,How these criteria differed between countries and over time?,0
Why was France given such a lenient peace after Napoleon was defeated?,History_109,"Why were the allies so lenient towards France, which logically should have been a hated enemy?","Especially since France was such a powerful enemy, shouldn't they want to weaken France?",0
Why was Patriarch Nikon removed from power?,History_110,Why did he lose the grace of Tzar Alexey?,Which enemies conspired against him and how?,0
Did Hitler brag about or downplay his war experiences in WW I in appealing to 1932 voters?,History_111,Is there any evidence that Hitler came to power because voters were impressed by his war record or by the lessons that he drew from having served in the war?,"Yes, 1932 voters may have identified with him, but did Hitler's ""experiences in the trenches"" of WW I really play a significant role in his ascent except in the broad sense of sharing a generation's fate?",244
