title,source,q1,q2,sep
Are there Christian denominations debating whether Jesus was really the son of God?,Christianity_95,"So, are there any Christian denominations discussing or debating whether Jesus was really the son of God?",Would believing that Jesus is not the son of God also be denying the existence of God (the God of Abraham)?,0
Are there Christian denominations debating whether Jesus was really the son of God?,Christianity_95,Would believing that Jesus is not the son of God also be denying the existence of God (the God of Abraham)?,"In other words, is there any room in Christianity for believing that Jesus was not the literal son of God?",0
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,"Did he speak to a crowd, while someone took down his words?",Or did he write little pamphlets which were copied and disseminated in print form?,0
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,Or did he write little pamphlets which were copied and disseminated in print form?,"Did he nail his writings to the door of a church, or mail them to a person of authority?",0
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,"Did he nail his writings to the door of a church, or mail them to a person of authority?","[...] Perhaps Isaiah knew that his words would be read after his death, but how many people were exposed to them during his life, and through what media?",0
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,"[...] Perhaps Isaiah knew that his words would be read after his death, but how many people were exposed to them during his life, and through what media?",Is he portrayed as a radical professor?,898
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,Is he portrayed as a radical professor?,A street preacher?,0
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,A street preacher?,A strung-out courtier?,0
How were the prophecies of the prophet Isaiah first published or disseminated?,Christianity_96,A strung-out courtier?,A family man?,0
What's the purpose of angel's fight?,Christianity_97,"If both are immortal, who is ever going to win?","According to the Catholic teaching, what is the point to an angel's fight with demons if they are both immortal and God's angels stronger?",267
What's the purpose of angel's fight?,Christianity_97,"According to the Catholic teaching, what is the point to an angel's fight with demons if they are both immortal and God's angels stronger?",Isn't really a battle over the influence?,51
Levitical Law obsolete?,Christianity_99,15 What then?,"shall we sin, because we are not under the law, but under grace?",0
Levitical Law obsolete?,Christianity_99,"shall we sin, because we are not under the law, but under grace?",Is there a specific scripture that abolishes these laws and gives us a different set?,220
Levitical Law obsolete?,Christianity_99,Is there a specific scripture that abolishes these laws and gives us a different set?,Can I eat bacon?,172
"According Catholic theology, what does the suffering of hell consist of?",Christianity_100,"According to Catholic theology, what does the suffering of hell consist of?","If there a principal suffering, what is it?",0
On the validity of the anticipated absolution in absence of the related confession,Christianity_101,"According to Catholic Church, what are the cases in which the absolution can be anticipated and the confession left for a time in which it will be possible to make it?","Also, in cases of anticipated absolution, supposing that for some reason the confession cannot take place, will that absolution be valid and effective to go to Heaven?",0
"According Catholic theology, what does the joy of heaven consist of?",Christianity_102,"According Catholic theology, what does the joy of heaven consist of?","If there is a principal joy, what is it?",0
"According to Catholic teaching, does sin disfigure?",Christianity_103,"According to Catholic teaching perhaps with support from scripture, does sin disfigure/deform the sinner?",And does such a disfiguration affect both body and soul?,0
"According to Catholic teaching, does sin disfigure?",Christianity_103,And does such a disfiguration affect both body and soul?,"Is so, in what way?",0
Did Martin Luther publish any doctrinal material of managing one's own physical death?,Christianity_104,However as we usually live many years before 'meeting our maker' I was wondering if their was any reformed perspective on managing our preparation for that eventual certainty?,"For instance, someone like Luther, who represent Protestant thought in so many ways; Did Luther publish any doctrinal perspectives on managing our death, aside for the obvious rule of faith in Christ to ensure a blessed hereafter?",0
Reward in Heaven? What is it? (Catholic),Christianity_105,"My question is, what exactly is this ""heavenly reward""?","What exactly will our ""heavenly reward"" be?",211
