title,source,q1,q2,sep
Portuguese (Austria resident) to register relationship with a Philippine,Expat_95,"Because my boyfriend is not Austrian, requesting the family reunion visa does not requires me to speak German (A1 level at least), am I right?",It is possible for him to deal with all relationship registration's paper work with the embassy in Austria or his home country before traveling to the Philippines for the formal process?,309
Portuguese (Austria resident) to register relationship with a Philippine,Expat_95,It is possible for him to deal with all relationship registration's paper work with the embassy in Austria or his home country before traveling to the Philippines for the formal process?,Which process is easier to do?,0
Portuguese (Austria resident) to register relationship with a Philippine,Expat_95,Which process is easier to do?,"Register our relationship in Abu Dhabi at the Portuguese/Philippine embassy Other, which one?",120
Portuguese (Austria resident) to register relationship with a Philippine,Expat_95,"Register our relationship in Abu Dhabi at the Portuguese/Philippine embassy Other, which one?","Another alternative I was told about is for my boyfriend to sponsor me to go to Austria, how does this exactly works and is it possible for our case?",0
Portuguese (Austria resident) to register relationship with a Philippine,Expat_95,"Another alternative I was told about is for my boyfriend to sponsor me to go to Austria, how does this exactly works and is it possible for our case?",Are we forgetting another alternative that we should take in consideration?,31
Language restrictions in France?,Expat_96,My question (s) is (are):   Will not knowing French affect my Visa process?,Is French mandatory for the Visa application?,0
Language restrictions in France?,Expat_96,Is French mandatory for the Visa application?,Will it be so that it will be difficult to communicate?,111
Moving to Florida to live with my fiancé,Expat_97,What do I need to get into the country?,Am I suppose to buy a return ticket or just a one-way ticket?,55
How many minimum and maximum years that I have to spent in USA in order to apply Green Card?,Expat_98,But my question is is there any minimum and maximum time that I have to spend on H1B in order to apply Green Card in USA?,If yes what are those time limits?,0
How to file a tax income for a Canadian living in the UK on the YMS visa?,Expat_99,What is the process to file my income tax report?,"If it not straightforward, where can I get support to achieve it?",0
Can I change my Employer who has applied Green Card while Green Card is in Progress?,Expat_100,"However my only question is, after my Green Card process initiated can I change my employer?",If yes at what stage it is safe to change and what stage I have to refrain to change my Employer?,0
Insurance to satisfy visa requirements in South Africa,Expat_101,Does anyone know how to best approach such a problem?,Are there any websites where I could get something like that?,0
Minimum IELTS score for Danish immigration,Expat_102,Is it the overall band score 6.5 ?,or  Is it the score per ability?,0
Do you need a Degree to apply for the EU Blue Card?,Expat_103,"If a non-european citizen wants to apply to the EU Blue Card, such person does need a (University) degree to prove its qualifications?",It is the same for all other EU Blue Card countries?,231
How to go and get work in Silicon Valley without applying for visa by myself?,Expat_104,"If I apply for one of the well reputed company there and if they would select me to work with them, then is it possible to go and work there?","If yes, then how?",0
How to go and get work in Silicon Valley without applying for visa by myself?,Expat_104,"If yes, then how?",What can be the steps for this?,0
How to go and get work in Silicon Valley without applying for visa by myself?,Expat_104,What can be the steps for this?,How I would get visa stamp on my passport?,0
What happens when Chinese acquire foreign citizenship?,Expat_105,"What are the practical consequences today if a Chinese citizen also acquires the citizenship of another country, but does not formally renounce their Chinese citizenship?","In particular, what happens upon entering/exiting China?",0
What happens when Chinese acquire foreign citizenship?,Expat_105,"In particular, what happens upon entering/exiting China?","Is the ban on dual citizenship enforced, or is this situation mostly ignored?",0
What happens when Chinese acquire foreign citizenship?,Expat_105,"Is the ban on dual citizenship enforced, or is this situation mostly ignored?",the person couldn't get consular protection from the other country while in China?,236
"With a K1 visa waiting for the green card, can I go back to Germany and work there until I am allowed to work in the US?",Expat_106,Is it possible to work outside of the US on a K1 fiance Visa until you are allowed to work (receive I-765) in the United States?,Or do I have to stay in the United states for that time?,0
Skilled Migrant - Expression Of Interest - New Zealand,Expat_107,"With the above message, Can i assume, confirmation for ""New zealand resident permit for me &amp; my family"" is almost done, if the preliminary check states that submitted information is accurate?","If yes, My question is:  After selection from pool, Approximately How many months of buffer do i get to prepare myself from now?",0
